SEX,INSR_BEGIN,INSR_END,EFFECTIVE_YR,INSR_TYPE,INSURED_VALUE,PREMIUM,OBJECT_ID,PROD_YEAR,SEATS_NUM,CARRYING_CAPACITY,TYPE_VEHICLE,CCM_TON,MAKE,USAGE,CLAIM_PAID
1,26-Jan-13,25-Jan-14,51,1201,230000,1666.31,5000019077,2000,4,,Automobile,998,TOYOTA,Private,
1,17-May-12,25-Jan-13,51,1201,230000,1024.631,5000019077,2000,4,,Automobile,998,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,51,1201,120000,289.099,5000019077,2000,4,,Automobile,998,TOYOTA,Private,
1,26-Jan-13,25-Jan-14,64,1201,0,821.9,5000019078,1968,4,,Automobile,1166,TOYOTA,Private,
1,26-Jan-12,25-Jan-13,64,1201,0,755,5000019078,1968,4,,Automobile,1166,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,64,1201,0,211.789,5000019078,1968,4,,Automobile,1166,TOYOTA,Private,
0,01-Jul-13,30-Jun-14,6,1202,230000,3456.23,5000019083,2003,11,0,Bus,1998,TOYOTA,Own service,24410
0,01-Jul-12,30-Jun-13,6,1202,230000,3640.38,5000019083,2003,11,0,Bus,1998,TOYOTA,Own service,
0,01-Jul-11,30-Jun-12,6,1202,230000,3402.375,5000019083,2003,11,0,Bus,1998,TOYOTA,Own service,
0,03-Nov-11,02-Nov-12,34,1201,0,1022.88,5000019371,1974,4,,Automobile,1295,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,38,1201,90000,201.789,5000019155,1983,4,,Automobile,1295,TOYOTA,Private,
2,26-Jan-14,25-Jan-15,75,1201,50000,1166.03,5000019158,1987,4,,Automobile,1295,TOYOTA,Private,
2,26-Jan-13,25-Jan-14,75,1201,50000,1166.03,5000019158,1987,4,,Automobile,1295,TOYOTA,Private,
2,26-Jan-13,25-Jan-14,75,1201,50000,1207.3,5000019158,1987,4,,Automobile,1295,TOYOTA,Private,
2,26-Jan-12,25-Jan-13,75,1201,50000,1372.14,5000019158,1987,4,,Automobile,1295,TOYOTA,Private,
1,07-Jan-14,06-Jan-15,14,1202,1200000,23298.34,5000019067,1999,1,163.6,Truck,13798,IVECO,General Cartage,
2,23-Mar-13,22-Mar-14,8,1202,1184500,19722.87,5000019067,1999,1,163.6,Truck,13798,IVECO,General Cartage,2592087.77
2,23-Mar-12,22-Mar-13,8,1202,1184500,21020.25,5000019067,1999,1,163.6,Truck,13798,IVECO,General Cartage,
0,01-Jan-13,31-Dec-13,11,1201,715018.25,5490.23,5000019379,2006,6,,Station Wagones,4169,NISSAN,Private,
0,01-Jan-12,31-Dec-12,11,1201,715018.25,5657.48,5000019379,2006,6,,Station Wagones,4169,NISSAN,Private,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000019417,2000,1,400,Truck,12000,VOLVO,Own Goods,805366.38
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000019417,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,21942.59,5000019417,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000019417,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000019418,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000019418,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,18273.63,5000019418,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000019418,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,311040,5379.7,5000019474,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,311040,5379.45,5000019474,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,311040,6216.73,5000019474,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,311040,189.87,5000019474,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,311040,5379.7,5000019487,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,311040,5379.45,5000019487,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,311040,4992.55,5000019487,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,311040,189.87,5000019487,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,311040,5379.7,5000019507,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,311040,5379.45,5000019507,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,311040,4992.55,5000019507,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,311040,189.87,5000019507,2000,0,240,Trailers and semitrailers,0,CALABRASE,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000018903,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000018903,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,18273.63,5000018903,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000018903,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000018912,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000018912,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,18273.63,5000018912,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000018912,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000018913,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000018913,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,18273.63,5000018913,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000018913,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000018914,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000018914,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,18273.63,5000018914,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000018914,2000,1,400,Truck,12500,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000018922,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000018922,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,18273.63,5000018922,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000018922,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,01-Jul-13,30-Jun-14,11,1201,203265,2690.07,5000018955,1995,8,,Station Wagones,4164,TOYOTA,Private,
0,01-Jul-12,30-Jun-13,99,1201,203265,2571.43,5000018955,1995,8,,Station Wagones,4164,TOYOTA,Private,
0,01-Jul-11,30-Jun-12,99,1201,203265,1885.223,5000018955,1995,8,,Station Wagones,4164,TOYOTA,Private,
1,26-Jan-14,25-Jan-15,3,1201,100000,1088.33,5000018966,1986,4,,Automobile,1295,TOYOTA,Private,
1,26-Jan-13,25-Jan-14,3,1201,100000,1088.32,5000018966,1986,4,,Automobile,1295,TOYOTA,Private,
1,26-Jan-12,25-Jan-13,3,1201,100000,1155.75,5000018966,1986,4,,Automobile,1295,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,3,1201,0,201.789,5000018966,1986,4,,Automobile,1295,TOYOTA,Private,
1,26-Jan-14,25-Jan-15,11,1201,75000,1260.04,5000018970,1990,4,,Automobile,1295,TOYOTA,Private,
1,26-Jan-13,25-Jan-14,11,1201,75000,1091.67,5000018970,1990,4,,Automobile,1295,TOYOTA,Private,8978.76
1,26-Jan-12,25-Jan-13,11,1201,75000,1145.89,5000018970,1990,4,,Automobile,1295,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,11,1201,75000,206.789,5000018970,1990,4,,Automobile,1295,TOYOTA,Private,
1,04-Feb-14,25-Jan-15,2,1201,181500,1727.637,5000018972,1985,4,,Automobile,1295,TOYOTA,Private,
1,26-Jan-13,25-Jan-14,2,1201,140000,1612.45,5000018972,1985,4,,Automobile,1295,TOYOTA,Private,
1,26-Jan-12,25-Jan-13,2,1201,140000,1701,5000018972,1985,4,,Automobile,1295,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,2,1201,0,201.789,5000018972,1985,4,,Automobile,1295,TOYOTA,Private,
1,26-Jan-14,25-Jan-15,4,1201,150000,1299.53,5000018975,1985,4,,Automobile,0,TOYOTA,Private,
1,26-Jan-13,25-Jan-14,4,1201,150000,1299.53,5000018975,1985,4,,Automobile,0,TOYOTA,Private,
1,26-Jan-12,25-Jan-13,4,1201,60000,919.12,5000018975,1985,4,,Automobile,0,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,4,1201,0,201.789,5000018975,1985,4,,Automobile,0,TOYOTA,Private,
0,01-Jul-13,30-Jun-14,11,1201,83829,1251.65,5000018947,1996,4,,Automobile,1295,TOYOTA,Private,
0,01-Jul-12,30-Jun-13,99,1201,83829,1251.4,5000018947,1996,4,,Automobile,1295,TOYOTA,Private,
0,01-Jul-11,30-Jun-12,99,1201,83829,1025.181,5000018947,1996,4,,Automobile,1295,TOYOTA,Private,
0,09-Jul-11,08-Jul-12,11,1201,22693,878.227,5000018959,1982,1,,Motor-cycle,183,SUZUKI,Private,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000019039,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000019039,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,21942.59,5000019039,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000019039,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,03-Nov-13,02-Nov-14,82,1201,174000,4157.94,5000019112,1999,4,,Automobile,1299,MITSUBISHI,Private,
0,03-Nov-12,02-Nov-13,82,1201,174000,4390.47,5000019112,1999,4,,Automobile,1299,MITSUBISHI,Private,
0,03-Nov-11,02-Nov-12,82,1201,174000,5453.42,5000019112,1999,4,,Automobile,1299,MITSUBISHI,Private,
0,03-Nov-13,02-Nov-14,82,1201,174000,4390.47,5000019118,1999,4,,Automobile,1299,MITSUBISHI,Private,11252.62
0,03-Nov-12,02-Nov-13,82,1201,174000,5330.57,5000019118,1999,4,,Automobile,1299,MITSUBISHI,Private,
0,03-Nov-11,02-Nov-12,82,1201,174000,4290.79,5000019118,1999,4,,Automobile,1299,MITSUBISHI,Private,135616.34
0,15-Jul-13,14-Jul-14,11,1202,135732.83,1722.4,5000019130,1995,4,7.5,Pick-up,1997,MITSUBISHI,Own Goods,
0,15-Jul-12,14-Jul-13,11,1202,135732.83,1865.34,5000019130,1995,4,7.5,Pick-up,1997,MITSUBISHI,Own Goods,
0,15-Jul-11,14-Jul-12,11,1202,135732.83,1938.778,5000019130,1995,4,7.5,Pick-up,1997,MITSUBISHI,Own Goods,
0,03-Nov-11,02-Nov-12,82,1201,35000,935.85,5000019131,1981,4,,Automobile,1300,PEUGEOT,Private,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000019181,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000019181,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,18273.63,5000019181,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000019181,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1145000,20410.38,5000019408,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1145000,20410.13,5000019408,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1145000,21942.59,5000019408,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1145000,698.96,5000019408,2000,1,400,Truck,12000,VOLVO,Own Goods,
0,11-Jan-14,10-Jan-15,11,1201,480820,7671.37,5000019234,2001,6,,Station Wagones,4169,NISSAN,Private,
0,11-Jan-13,10-Jan-14,11,1201,480820,9370.4,5000019234,2001,6,,Station Wagones,4169,NISSAN,Private,
0,08-Jul-13,07-Jul-14,1,1202,245000,3280.19,5000019238,1999,0,240,Trailers and semitrailers,0,CALABRESE,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,245000,3279.94,5000019238,1999,0,240,Trailers and semitrailers,0,CALABRESE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,245000,2982.16,5000019238,1999,0,240,Trailers and semitrailers,0,CALABRESE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,245000,149.56,5000019238,1999,0,240,Trailers and semitrailers,0,CALABRESE,Own Goods,
0,01-Jan-12,31-Dec-12,93,1202,250000,2749.73,5000019240,2002,1,10,Pick-up,2779,TOYOTA,Own Goods,
2,26-Jan-14,25-Jan-15,78,1201,350000,2938.01,5000019249,2003,4,,Automobile,1299,MITSUBISHI,Private,
2,26-Jan-13,25-Jan-14,78,1201,350000,3137.69,5000019249,2003,4,,Automobile,1299,MITSUBISHI,Private,21150
2,26-Jan-12,25-Jan-13,78,1201,350000,3342.11,5000019249,2003,4,,Automobile,1299,MITSUBISHI,Private,
2,15-Oct-11,25-Jan-12,78,1201,191175.22,332.438,5000019249,2003,4,,Automobile,1299,MITSUBISHI,Private,
0,08-Jul-13,07-Jul-14,1,1202,245000,3280.19,5000019252,1999,0,240,Trailers and semitrailers,0,CALABRESE,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,245000,3279.94,5000019252,1999,0,240,Trailers and semitrailers,0,CALABRESE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,245000,3004.16,5000019252,1999,0,240,Trailers and semitrailers,0,CALABRESE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,245000,149.56,5000019252,1999,0,240,Trailers and semitrailers,0,CALABRESE,Own Goods,
0,01-Jan-12,31-Dec-12,94,1202,0,2251.6,5000019345,1982,0,153,Truck,0,FIAT,Own Goods,
0,01-Jan-12,31-Dec-12,94,1202,0,1846.8,5000019901,1997,0,153,Truck,0,NISSAN,Own Goods,
0,01-Jan-12,31-Dec-12,94,1202,350000,1846.8,5000019361,1997,0,,Truck,0,NISSAN,Own Goods,
0,01-Jan-12,31-Dec-12,85,1202,150000,1246.2,5000019919,2001,11,11,Bus,2986,TOYOTA,Own service,
0,08-Jul-13,07-Jul-14,9,1202,450000,12311.36,5000019212,1990,1,137.7,Truck,12500,SCANIA,General Cartage,
0,08-Jul-12,07-Jul-13,9,1202,450000,9906.42,5000019212,1990,1,137.7,Truck,12500,SCANIA,General Cartage,275051.49
0,08-Jul-11,07-Jul-12,9,1202,450000,9549.908,5000019212,1990,1,137.7,Truck,12500,SCANIA,General Cartage,
0,08-Jul-13,07-Jul-14,9,1202,450000,7501.99,5000019218,1990,1,137.7,Truck,12500,SCANIA,General Cartage,
0,08-Jul-12,07-Jul-13,9,1202,450000,7501.74,5000019218,1990,1,137.7,Truck,12500,SCANIA,General Cartage,
0,08-Jul-11,07-Jul-12,9,1202,450000,7275.208,5000019218,1990,1,137.7,Truck,12500,SCANIA,General Cartage,
0,08-Jul-13,07-Jul-14,1,1202,1000000,14459.85,5000019773,2000,1,42000,Tanker,12000,IVECO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1000000,14459.6,5000019773,2000,1,42000,Tanker,12000,IVECO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1000000,12667.529,5000019773,2000,1,42000,Tanker,12000,IVECO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1000000,610.44,5000019773,2000,1,42000,Tanker,12000,IVECO,Own Goods,
1,29-Oct-13,28-Oct-14,4,1202,100000,3961.33,5000019271,1983,0,155.6,Trailers and semitrailers,0,VIBERTI,General Cartage,
1,29-Oct-12,28-Oct-13,4,1202,80000,3511.78,5000019271,1983,0,155.6,Trailers and semitrailers,0,VIBERTI,General Cartage,
1,29-Oct-11,28-Oct-12,34,1202,0,383.3,5000019271,1983,0,155.6,Trailers and semitrailers,0,VIBERTI,General Cartage,
1,29-Oct-11,28-Oct-12,4,1202,70000,1810.05,5000019271,1983,0,155.6,Trailers and semitrailers,0,VIBERTI,General Cartage,
2,26-Jan-14,25-Jan-15,41,1201,700000,4846.15,5000019281,2004,4,,Automobile,1998,TOYOTA,Private,
2,26-Jan-13,25-Jan-14,41,1201,700000,5230.88,5000019281,2004,4,,Automobile,1998,TOYOTA,Private,
2,26-Jan-12,25-Jan-13,41,1201,700000,5615.36,5000019281,2004,4,,Automobile,1998,TOYOTA,Private,
2,04-Oct-11,25-Jan-12,41,1201,222622.56,196.542,5000019281,2004,4,,Automobile,1998,TOYOTA,Private,
1,26-Jan-12,25-Jan-13,34,1201,0,925.1,5000019305,1967,4,,Automobile,1300,VOLKSWAGON,Private,
2,26-Jan-14,25-Jan-15,97,1201,150000,1299.53,5000019575,1985,4,,Automobile,1295,TOYOTA,Private,
2,05-Feb-13,25-Jan-14,97,1201,150000,2362.254,5000019575,1985,4,,Automobile,1295,TOYOTA,Private,
2,08-Feb-12,25-Jan-13,97,1201,110000,926.789,5000019575,1985,4,,Automobile,1295,TOYOTA,Private,
2,04-Oct-11,25-Jan-12,97,1201,60000,206.789,5000019575,1985,4,,Automobile,1295,TOYOTA,Private,
1,08-Sep-11,26-Jan-12,44,1201,1000000,3224.28,5000019590,2005,5,,Automobile,2986,TOYOTA,Private,
0,01-Jan-12,31-Dec-12,94,1201,300000,735.8,5000019680,2001,8,,Station Wagones,1300,TOYOTA,Private,
1,26-Jan-14,25-Jan-15,50,1201,140000,1257.29,5000019708,1986,4,,Automobile,1295,TOYOTA,Private,
1,26-Jan-13,25-Jan-14,50,1201,140000,1257.29,5000019708,1986,4,,Automobile,1295,TOYOTA,Private,
1,26-Jan-12,25-Jan-13,50,1201,40000,834.64,5000019708,1986,4,,Automobile,1295,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,50,1201,0,201.789,5000019708,1986,4,,Automobile,1295,TOYOTA,Private,
1,26-Jan-14,25-Jan-15,54,1201,80000,1003.85,5000019710,1989,4,,Automobile,1300,TOYOTA,Private,
1,26-Jan-13,25-Jan-14,54,1201,80000,1003.85,5000019710,1989,4,,Automobile,1300,TOYOTA,Private,
1,26-Jan-12,25-Jan-13,54,1201,80000,1003.6,5000019710,1989,4,,Automobile,1300,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,54,1201,80000,201.789,5000019710,1989,4,,Automobile,1300,TOYOTA,Private,
0,31-Dec-13,30-Dec-14,12,1202,250000,3667.87,5000019714,1992,4,7,Pick-up,2499,ISUZU,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,300000,4076.15,5000019726,2000,0,22000,Trailers and semitrailers,0,CALABRESE,Own Goods,1322.5
0,08-Jul-12,07-Jul-13,1,1202,300000,4075.9,5000019726,2000,0,22000,Trailers and semitrailers,0,CALABRESE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,300000,5048.012,5000019726,2000,0,22000,Trailers and semitrailers,0,CALABRESE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,300000,183.13,5000019726,2000,0,22000,Trailers and semitrailers,0,CALABRESE,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,300000,4076.15,5000019727,2000,0,20000,Trailers and semitrailers,0,CALABRESE,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,300000,4075.9,5000019727,2000,0,20000,Trailers and semitrailers,0,CALABRESE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,300000,3647.522,5000019727,2000,0,20000,Trailers and semitrailers,0,CALABRESE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,300000,183.13,5000019727,2000,0,20000,Trailers and semitrailers,0,CALABRESE,Own Goods,
0,08-Jul-13,07-Jul-14,9,1202,450000,7501.99,5000019664,1990,1,137.7,Truck,12500,SCANIA,General Cartage,
0,08-Jul-12,07-Jul-13,9,1202,450000,7501.74,5000019664,1990,1,137.7,Truck,12500,SCANIA,General Cartage,
0,08-Jul-11,07-Jul-12,9,1202,450000,7280.208,5000019664,1990,1,137.7,Truck,12500,SCANIA,General Cartage,
0,08-Jul-13,07-Jul-14,9,1202,450000,11509.8,5000019671,1990,1,137.7,Truck,12500,SCANIA,General Cartage,
0,08-Jul-12,07-Jul-13,9,1202,450000,7501.74,5000019671,1990,1,137.7,Truck,12500,SCANIA,General Cartage,
0,08-Jul-11,07-Jul-12,9,1202,450000,7275.208,5000019671,1990,1,137.7,Truck,12500,SCANIA,General Cartage,
1,26-Jan-14,25-Jan-15,62,1201,149500,1297.41,5000019695,1986,4,,Automobile,1295,TOYOTA,Private,
1,26-Jan-13,25-Jan-14,62,1201,149500,1297.41,5000019695,1986,4,,Automobile,1295,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,#NAME?,1201,149500,201.767,5000019695,1986,4,,Automobile,1295,TOYOTA,Private,
1,26-Jan-12,25-Jan-13,62,1201,149500,1082.41,5000019695,1986,4,,Automobile,1295,TOYOTA,Private,
1,26-Jan-14,25-Jan-15,38,1201,0,541.95,5000019705,1997,4,,Automobile,1590,SUZUKI,Private,
1,26-Jan-13,25-Jan-14,38,1201,0,541.95,5000019705,1997,4,,Automobile,1590,SUZUKI,Private,
1,26-Jan-12,25-Jan-13,38,1201,0,541.7,5000019705,1997,4,,Automobile,1590,SUZUKI,Private,
0,01-Jan-14,31-Dec-14,11,1201,755724.36,13569.69,5000019629,2007,6,,Station Wagones,2835,MITSUBISHI,Private,
0,01-Jan-13,31-Dec-13,65,1201,1500000,18201.49,5000019629,2007,6,,Station Wagones,2835,MITSUBISHI,Private,
0,01-Jan-12,31-Dec-12,11,1201,1500000,22356.99,5000019629,2007,6,,Station Wagones,2835,MITSUBISHI,Private,
0,01-Jan-12,31-Dec-12,89,1201,1500000,25826.429,5000019629,2007,6,,Station Wagones,2835,MITSUBISHI,Private,
2,03-Nov-13,02-Nov-14,1,1201,250000,1718.93,5000019631,1991,4,,Automobile,1296,TOYOTA,Private,90755
2,03-Nov-12,02-Nov-13,1,1201,165000,1380.87,5000019631,1991,4,,Automobile,1296,TOYOTA,Private,
2,03-Nov-11,02-Nov-12,1,1201,165000,1193.75,5000019631,1991,4,,Automobile,1296,TOYOTA,Private,
1,26-Jan-14,25-Jan-15,86,1201,0,882.11,5000019633,1985,4,,Automobile,1295,TOYOTA,Private,
1,26-Jan-13,25-Jan-14,86,1201,0,919.91,5000019633,1985,4,,Automobile,1295,TOYOTA,Private,
1,04-Oct-11,25-Jan-12,7B,1201,0,152.8,5000019633,1985,4,,Automobile,1295,TOYOTA,Private,
1,03-Feb-12,25-Jan-13,86,1201,0,731.891,5000019633,1985,4,,Automobile,1295,TOYOTA,Private,
0,01-Jan-14,31-Dec-14,11,1201,575000,10422.33,5000019756,2003,6,,Station Wagones,2694,TOYOTA,Private,3890
0,01-Jan-13,31-Dec-13,98,1201,650000,11691.5,5000019756,2003,6,,Station Wagones,2694,TOYOTA,Private,
0,01-Jan-12,31-Dec-12,98,1201,650000,11295.899,5000019756,2003,6,,Station Wagones,2694,TOYOTA,Private,
2,29-Jun-12,25-Jan-13,30,1201,90000,604.26,5000019780,1985,4,,Automobile,1472,PEUGEOT,Private,
1,01-Dec-11,30-Nov-12,11,1202,300000,12367.19,5000019794,2002,11,0,Bus,2985,TOYOTA,Fare Paying Passengers,
0,08-Jul-13,07-Jul-14,1,1202,1000000,14459.85,5000019814,2000,1,42000,Tanker,12000,IVECO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1000000,14459.6,5000019814,2000,1,42000,Tanker,12000,IVECO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1000000,12667.529,5000019814,2000,1,42000,Tanker,12000,IVECO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1000000,610.44,5000019814,2000,1,42000,Tanker,12000,IVECO,Own Goods,
0,08-Jul-13,07-Jul-14,1,1202,1000000,14459.85,5000019835,1999,1,42000,Tanker,13500,IVECO,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,1000000,14459.6,5000019835,1999,1,42000,Tanker,13500,IVECO,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,1000000,12667.529,5000019835,1999,1,42000,Tanker,13500,IVECO,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,1000000,610.44,5000019835,1999,1,42000,Tanker,13500,IVECO,Own Goods,
0,07-Aug-12,06-Aug-13,11,1201,1200000,12919.37,5000019840,2004,9,,Station Wagones,4164,TOYOTA,Private,
0,20-Dec-11,19-Dec-12,11,1201,275489.55,5233.44,5000019840,2004,9,,Station Wagones,4164,TOYOTA,Private,
2,26-Jan-14,25-Jan-15,54,1201,130000,1215.05,5000019226,1996,4,,Automobile,1171,RENAULT,Private,
2,26-Jan-13,25-Jan-14,54,1201,50000,1215.05,5000019226,1996,4,,Automobile,1171,RENAULT,Private,
2,01-Feb-12,25-Jan-13,54,1201,50000,981.857,5000019226,1996,4,,Automobile,1171,RENAULT,Private,
0,08-Jul-13,07-Jul-14,1,1202,300000,4076.15,5000019842,1999,0,22000,Trailers and semitrailers,0,CALABRESE,Own Goods,
0,08-Jul-12,07-Jul-13,1,1202,300000,4075.9,5000019842,1999,0,22000,Trailers and semitrailers,0,CALABRESE,Own Goods,
0,07-Aug-11,07-Jul-12,1,1202,300000,3647.522,5000019842,1999,0,22000,Trailers and semitrailers,0,CALABRESE,Own Goods,
0,08-Jul-11,06-Aug-11,1,1202,300000,183.13,5000019842,1999,0,22000,Trailers and semitrailers,0,CALABRESE,Own Goods,
1,26-Jan-14,25-Jan-15,12,1201,130000,1282.15,5000019231,1991,4,,Automobile,1996,MERCEDES,Private,
1,26-Jan-13,25-Jan-14,12,1201,130000,1282.15,5000019231,1991,4,,Automobile,1996,MERCEDES,Private,
1,26-Jan-12,25-Jan-13,12,1201,130000,1034.21,5000019231,1991,4,,Automobile,1996,MERCEDES,Private,
0,08-Jul-13,07-Jul-14,1,1202,1000000,14745.85,5000019867,1999,1,400,Truck,12500,IVECO,Own Goods,
